"","SITE","SITEVISITID","TRANSECT","TAXONCODE_2","AdColCount","AdColDen","METHOD","Ave.od","Ad_pres","TRANSECTAREA_ad","OBS_YEAR","ISLAND","SEC_NAME","DEPTH_BIN","new_MIN_DEPTH_M","new_MAX_DEPTH_M"
"349","SWA-00541",8108,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"350","SWA-00541",8108,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"351","SWA-00541",8108,1,"CMAY",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"352","SWA-00541",8108,1,"COSP_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"353","SWA-00541",8108,1,"CYPS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"354","SWA-00541",8108,1,"FSTE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"355","SWA-00541",8108,1,"GEDW",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"356","SWA-00541",8108,1,"GONS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"357","SWA-00541",8108,1,"HEXE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"358","SWA-00541",8108,1,"LEPT",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"359","SWA-00541",8108,1,"LINC",5,0.5,"DIVER",0,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"360","SWA-00541",8108,1,"LMYC",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"361","SWA-00541",8108,1,"MOSP_EM",6,0.6,"DIVER",10,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"362","SWA-00541",8108,1,"MOSP_FO",113,11.3,"DIVER",20.4867256637168,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"363","SWA-00541",8108,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"364","SWA-00541",8108,1,"PCHI",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"365","SWA-00541",8108,1,"PDUE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"366","SWA-00541",8108,1,"PGWC",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"367","SWA-00541",8108,1,"PLSP",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"368","SWA-00541",8108,1,"PMAL",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"369","SWA-00541",8108,1,"PMVC",5,0.5,"DIVER",12.4,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"370","SWA-00541",8108,1,"POSP_EM",1,0.1,"DIVER",0,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"371","SWA-00541",8108,1,"POSP_MD",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"372","SWA-00541",8108,1,"PSPE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"373","SWA-00541",8108,1,"PSSP_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"374","SWA-00541",8108,1,"PSSP_KN",3,0.3,"DIVER",20,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"375","SWA-00541",8108,1,"PVAR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"376","SWA-00541",8108,1,"SPIS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"377","SWA-00541",8108,1,"SSSS",133,13.3,"DIVER",18.7744360902256,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",12.80097531,15.23925632
"378","SWA-00509",8093,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"379","SWA-00509",8093,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"380","SWA-00509",8093,1,"CMAY",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"381","SWA-00509",8093,1,"COSP_EM",2,0.2,"DIVER",30,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"382","SWA-00509",8093,1,"CYPS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"383","SWA-00509",8093,1,"FSTE",1,0.1,"DIVER",3,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"384","SWA-00509",8093,1,"GEDW",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"385","SWA-00509",8093,1,"GONS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"386","SWA-00509",8093,1,"HEXE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"387","SWA-00509",8093,1,"LEPT",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"388","SWA-00509",8093,1,"LINC",29,2.9,"DIVER",16.8275862068966,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"389","SWA-00509",8093,1,"LMYC",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"390","SWA-00509",8093,1,"MOSP_EM",5,0.5,"DIVER",8,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"391","SWA-00509",8093,1,"MOSP_FO",8,0.8,"DIVER",31.875,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"392","SWA-00509",8093,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"393","SWA-00509",8093,1,"PCHI",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"394","SWA-00509",8093,1,"PDUE",1,0.1,"DIVER",0,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"395","SWA-00509",8093,1,"PGWC",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"396","SWA-00509",8093,1,"PLSP",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"397","SWA-00509",8093,1,"PMAL",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"398","SWA-00509",8093,1,"PMVC",5,0.5,"DIVER",10,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"399","SWA-00509",8093,1,"POSP_EM",2,0.2,"DIVER",20,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"400","SWA-00509",8093,1,"POSP_MD",20,2,"DIVER",7.35,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"401","SWA-00509",8093,1,"PSPE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"402","SWA-00509",8093,1,"PSSP_EM",19,1.9,"DIVER",15.2631578947368,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"403","SWA-00509",8093,1,"PSSP_KN",1,0.1,"DIVER",20,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"404","SWA-00509",8093,1,"PVAR",4,0.4,"DIVER",10,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"405","SWA-00509",8093,1,"SPIS",4,0.4,"DIVER",33.75,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"406","SWA-00509",8093,1,"SSSS",101,10.1,"DIVER",15.5247524752475,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",22.24931423,22.85888449
"407","SWA-00510",8082,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"408","SWA-00510",8082,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"409","SWA-00510",8082,1,"CMAY",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"410","SWA-00510",8082,1,"COSP_EM",1,0.1,"DIVER",20,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"411","SWA-00510",8082,1,"CYPS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"412","SWA-00510",8082,1,"FSTE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"413","SWA-00510",8082,1,"GEDW",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"414","SWA-00510",8082,1,"GONS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"415","SWA-00510",8082,1,"HEXE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"416","SWA-00510",8082,1,"LEPT",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"417","SWA-00510",8082,1,"LINC",4,0.4,"DIVER",11.25,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"418","SWA-00510",8082,1,"LMYC",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"419","SWA-00510",8082,1,"MOSP_EM",1,0.1,"DIVER",0,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"420","SWA-00510",8082,1,"MOSP_FO",46,4.6,"DIVER",22.7173913043478,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"421","SWA-00510",8082,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"422","SWA-00510",8082,1,"PCHI",2,0.2,"DIVER",30,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"423","SWA-00510",8082,1,"PDUE",3,0.3,"DIVER",70,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"424","SWA-00510",8082,1,"PGWC",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"425","SWA-00510",8082,1,"PLSP",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"426","SWA-00510",8082,1,"PMAL",9,0.9,"DIVER",3.33333333333333,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"427","SWA-00510",8082,1,"PMVC",2,0.2,"DIVER",1,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"428","SWA-00510",8082,1,"POSP_EM",2,0.2,"DIVER",17.5,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"429","SWA-00510",8082,1,"POSP_MD",8,0.8,"DIVER",6.5,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"430","SWA-00510",8082,1,"PSPE",1,0.1,"DIVER",15,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"431","SWA-00510",8082,1,"PSSP_EM",1,0.1,"DIVER",10,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"432","SWA-00510",8082,1,"PSSP_KN",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"433","SWA-00510",8082,1,"PVAR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"434","SWA-00510",8082,1,"SPIS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"435","SWA-00510",8082,1,"SSSS",80,8,"DIVER",19.05,"-1",10,2015,"Swains","SWA_SANCTUARY","Deep",18.28710759,23.16366961
"436","SWA-00559",8110,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"437","SWA-00559",8110,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"438","SWA-00559",8110,1,"CMAY",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"439","SWA-00559",8110,1,"COSP_EM",6,0.6,"DIVER",3.66666666666667,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"440","SWA-00559",8110,1,"CYPS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"441","SWA-00559",8110,1,"FSTE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"442","SWA-00559",8110,1,"GEDW",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"443","SWA-00559",8110,1,"GONS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"444","SWA-00559",8110,1,"HEXE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"445","SWA-00559",8110,1,"LEPT",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"446","SWA-00559",8110,1,"LINC",1,0.1,"DIVER",20,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"447","SWA-00559",8110,1,"LMYC",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"448","SWA-00559",8110,1,"MOSP_EM",31,3.1,"DIVER",14.5161290322581,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"449","SWA-00559",8110,1,"MOSP_FO",3,0.3,"DIVER",7,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"450","SWA-00559",8110,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"451","SWA-00559",8110,1,"PCHI",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"452","SWA-00559",8110,1,"PDUE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"453","SWA-00559",8110,1,"PGWC",2,0.2,"DIVER",0,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"454","SWA-00559",8110,1,"PLSP",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"455","SWA-00559",8110,1,"PMAL",3,0.3,"DIVER",0,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"456","SWA-00559",8110,1,"PMVC",24,2.4,"DIVER",10.3333333333333,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"457","SWA-00559",8110,1,"POSP_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"458","SWA-00559",8110,1,"POSP_MD",1,0.1,"DIVER",10,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"459","SWA-00559",8110,1,"PSPE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"460","SWA-00559",8110,1,"PSSP_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"461","SWA-00559",8110,1,"PSSP_KN",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"462","SWA-00559",8110,1,"PVAR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"463","SWA-00559",8110,1,"SPIS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"464","SWA-00559",8110,1,"SSSS",71,7.1,"DIVER",10.8591549295775,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,5.18134715
"465","SWA-00585",8095,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"466","SWA-00585",8095,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"467","SWA-00585",8095,1,"CMAY",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"468","SWA-00585",8095,1,"COSP_EM",1,0.1,"DIVER",10,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"469","SWA-00585",8095,1,"CYPS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"470","SWA-00585",8095,1,"FSTE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"471","SWA-00585",8095,1,"GEDW",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"472","SWA-00585",8095,1,"GONS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"473","SWA-00585",8095,1,"HEXE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"474","SWA-00585",8095,1,"LEPT",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"475","SWA-00585",8095,1,"LINC",1,0.1,"DIVER",0,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"476","SWA-00585",8095,1,"LMYC",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"477","SWA-00585",8095,1,"MOSP_EM",8,0.8,"DIVER",23.125,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"478","SWA-00585",8095,1,"MOSP_FO",57,5.7,"DIVER",22.8947368421053,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"479","SWA-00585",8095,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"480","SWA-00585",8095,1,"PCHI",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"481","SWA-00585",8095,1,"PDUE",1,0.1,"DIVER",60,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"482","SWA-00585",8095,1,"PGWC",19,1.9,"DIVER",3.15789473684211,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"483","SWA-00585",8095,1,"PLSP",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"484","SWA-00585",8095,1,"PMAL",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"485","SWA-00585",8095,1,"PMVC",133,13.3,"DIVER",3.45864661654135,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"486","SWA-00585",8095,1,"POSP_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"487","SWA-00585",8095,1,"POSP_MD",15,1.5,"DIVER",20.3333333333333,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"488","SWA-00585",8095,1,"PSPE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"489","SWA-00585",8095,1,"PSSP_EM",1,0.1,"DIVER",10,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"490","SWA-00585",8095,1,"PSSP_KN",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"491","SWA-00585",8095,1,"PVAR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"492","SWA-00585",8095,1,"SPIS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"493","SWA-00585",8095,1,"SSSS",236,23.6,"DIVER",10.1483050847458,"-1",10,2015,"Swains","SWA_SANCTUARY","Shallow",4.266991771,6.09570253
"494","SWA-00940",51163,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"495","SWA-00940",51163,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"496","SWA-00940",51163,1,"CMAY",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"497","SWA-00940",51163,1,"COSP_EM",5,0.5,"DIVER",17.4,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"498","SWA-00940",51163,1,"CYPS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"499","SWA-00940",51163,1,"FSTE",1,0.1,"DIVER",15,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"500","SWA-00940",51163,1,"GEDW",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"501","SWA-00940",51163,1,"GONS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"502","SWA-00940",51163,1,"HEXE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"503","SWA-00940",51163,1,"LEPT",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"504","SWA-00940",51163,1,"LINC",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"505","SWA-00940",51163,1,"LMYC",2,0.2,"DIVER",7.5,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"506","SWA-00940",51163,1,"MOSP_EM",32,3.2,"DIVER",13.1875,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"507","SWA-00940",51163,1,"MOSP_FO",25,2.5,"DIVER",4.56,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"508","SWA-00940",51163,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"509","SWA-00940",51163,1,"PCHI",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"510","SWA-00940",51163,1,"PDUE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"511","SWA-00940",51163,1,"PGWC",1,0.1,"DIVER",0,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"512","SWA-00940",51163,1,"PLSP",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"513","SWA-00940",51163,1,"PMAL",2,0.2,"DIVER",3.5,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"514","SWA-00940",51163,1,"PMVC",55,5.5,"DIVER",5.43636363636364,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"515","SWA-00940",51163,1,"POSP_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"516","SWA-00940",51163,1,"POSP_MD",8,0.8,"DIVER",22.5,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"517","SWA-00940",51163,1,"PSPE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"518","SWA-00940",51163,1,"PSSP_EM",6,0.6,"DIVER",7.16666666666667,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"519","SWA-00940",51163,1,"PSSP_KN",2,0.2,"DIVER",0,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"520","SWA-00940",51163,1,"PVAR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"521","SWA-00940",51163,1,"SPIS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"522","SWA-00940",51163,1,"SSSS",139,13.9,"DIVER",8.50359712230216,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",5.18134715,5.790917403
"523","SWA-00982",51145,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"524","SWA-00982",51145,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
